"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Sort"
"2136","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0284.JPG","22_18_WF_0284.JPG","742 kB","BTC5HDP",2019-01-20 18:28:39,"2000x1111","42.0 mm","Jan-35",2.4,100,"Unknown (288)","Auto, Fired","2019-01-20 18:28:39"
"2137","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0285.JPG","22_18_WF_0285.JPG","735 kB","BTC5HDP",2019-01-20 18:28:41,"2000x1111","42.0 mm","Jan-43",2.4,100,"Unknown (288)","Auto, Fired","2019-01-20 18:28:41"
"2138","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0286.JPG","22_18_WF_0286.JPG","854 kB","BTC5HDP",2019-01-20 19:46:40,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2019-01-20 19:46:40"
"2139","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0287.JPG","22_18_WF_0287.JPG","745 kB","BTC5HDP",2019-01-20 19:46:42,"2000x1111","42.0 mm","Jan-41",2.4,100,"Unknown (288)","Auto, Fired","2019-01-20 19:46:42"
"2140","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0288.JPG","22_18_WF_0288.JPG","470 kB","BTC5HDP",2019-01-20 19:46:44,"2000x1111","42.0 mm","Jan-35",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-20 19:46:44"
"2141","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0103.JPG","23_03_SH_0103.JPG","680 kB","BTC5HDP",2019-01-21 05:09:53,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Fired","2019-01-21 05:09:53"
"2142","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0104.JPG","23_03_SH_0104.JPG","394 kB","BTC5HDP",2019-01-21 05:09:55,"2000x1111","42.0 mm","Jan-83",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 05:09:55"
"2143","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0105.JPG","23_03_SH_0105.JPG","777 kB","BTC5HDP",2019-01-21 05:09:57,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Did not fire","2019-01-21 05:09:57"
"2144","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0397.JPG","29_19_DEG_0397.JPG","838 kB","BTC5HDP",2019-01-21 09:29:18,"2000x1111","42.0 mm","1/470",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 09:29:18"
"2145","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0398.JPG","29_19_DEG_0398.JPG","839 kB","BTC5HDP",2019-01-21 09:29:20,"2000x1111","42.0 mm","1/470",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 09:29:20"
"2146","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0399.JPG","29_19_DEG_0399.JPG","837 kB","BTC5HDP",2019-01-21 09:29:22,"2000x1111","42.0 mm","1/470",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 09:29:22"
"2147","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0106.JPG","23_03_SH_0106.JPG","876 kB","BTC5HDP",2019-01-21 10:07:59,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 10:07:59"
"2148","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0107.JPG","23_03_SH_0107.JPG","878 kB","BTC5HDP",2019-01-21 10:08:01,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 10:08:01"
"2149","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0108.JPG","23_03_SH_0108.JPG","876 kB","BTC5HDP",2019-01-21 10:08:03,"2000x1111","42.0 mm","1/939",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 10:08:03"
"2150","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000148.JPG","15_14_DEG_000148.JPG","849 kB","",2019-01-21 16:50:21,"2000x1500","","0",2.8,100,"","No Flash","2019-01-21 16:50:21"
"2151","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000149.JPG","15_14_DEG_000149.JPG","851 kB","",2019-01-21 16:50:22,"2000x1500","","0",2.8,100,"","No Flash","2019-01-21 16:50:22"
"2152","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000150.JPG","15_14_DEG_000150.JPG","852 kB","",2019-01-21 16:50:22,"2000x1500","","0",2.8,100,"","No Flash","2019-01-21 16:50:22"
"2153","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0289.JPG","22_18_WF_0289.JPG","818 kB","BTC5HDP",2019-01-21 17:23:35,"2000x1111","42.0 mm","20-Jan",2.4,800,"Unknown (288)","Auto, Fired","2019-01-21 17:23:35"
"2154","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0290.JPG","22_18_WF_0290.JPG","499 kB","BTC5HDP",2019-01-21 17:23:37,"2000x1111","42.0 mm","Jan-38",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-21 17:23:37"
"2155","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0291.JPG","22_18_WF_0291.JPG","850 kB","BTC5HDP",2019-01-21 17:23:39,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Did not fire","2019-01-21 17:23:39"
"2156","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000151.JPG","15_14_DEG_000151.JPG","773 kB","",2019-01-22 02:09:21,"2000x1500","","0",2.8,100,"","No Flash","2019-01-22 02:09:21"
"2157","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000152.JPG","15_14_DEG_000152.JPG","773 kB","",2019-01-22 02:09:21,"2000x1500","","0",2.8,100,"","No Flash","2019-01-22 02:09:21"
"2158","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000153.JPG","15_14_DEG_000153.JPG","772 kB","",2019-01-22 02:09:22,"2000x1500","","0",2.8,100,"","No Flash","2019-01-22 02:09:22"
"2159","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000154.JPG","15_14_DEG_000154.JPG","154 kB","",2019-01-22 04:04:21,"2000x1500","","0",2.8,100,"","No Flash","2019-01-22 04:04:21"
"2160","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000155.JPG","15_14_DEG_000155.JPG","69 kB","",2019-01-22 04:04:21,"2000x1500","","0",2.8,100,"","No Flash","2019-01-22 04:04:21"
"2161","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000156.JPG","15_14_DEG_000156.JPG","81 kB","",2019-01-22 04:04:22,"2000x1500","","0",2.8,100,"","No Flash","2019-01-22 04:04:22"
"2162","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0109.JPG","23_03_SH_0109.JPG","682 kB","BTC5HDP",2019-01-22 05:33:35,"2000x1111","42.0 mm","Jan-59",2.4,100,"Unknown (288)","Auto, Fired","2019-01-22 05:33:35"
"2163","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0110.JPG","23_03_SH_0110.JPG","376 kB","BTC5HDP",2019-01-22 05:33:37,"2000x1111","42.0 mm","Jan-76",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-22 05:33:37"
"2164","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0111.JPG","23_03_SH_0111.JPG","771 kB","BTC5HDP",2019-01-22 05:33:39,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Did not fire","2019-01-22 05:33:39"
"2165","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0181.JPG","33_01_WF_0181.JPG","853 kB","BTC5HDP",2019-01-22 12:48:30,"2000x1111","42.0 mm","1/1512",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-22 12:48:30"
"2166","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0182.JPG","33_01_WF_0182.JPG","782 kB","BTC5HDP",2019-01-22 12:48:32,"2000x1111","42.0 mm","1/1600",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-22 12:48:32"
"2167","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0183.JPG","33_01_WF_0183.JPG","786 kB","BTC5HDP",2019-01-22 12:48:34,"2000x1111","42.0 mm","1/1722",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-22 12:48:34"
"2168","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0067.JPG","32_17_WHIP_0067.JPG","840 kB","BTC5HDP",2019-01-22 19:11:37,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2019-01-22 19:11:37"
"2169","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0068.JPG","32_17_WHIP_0068.JPG","703 kB","BTC5HDP",2019-01-22 19:11:39,"2000x1111","42.0 mm","24-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-22 19:11:39"
"2170","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0069.JPG","32_17_WHIP_0069.JPG","689 kB","BTC5HDP",2019-01-22 19:11:41,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-22 19:11:41"
"2171","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0400.JPG","29_19_DEG_0400.JPG","702 kB","BTC5HDP",2019-01-22 23:37:13,"2000x1111","42.0 mm","Jan-83",2.4,100,"Unknown (288)","Auto, Fired","2019-01-22 23:37:13"
"2172","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0401.JPG","29_19_DEG_0401.JPG","729 kB","BTC5HDP",2019-01-22 23:37:15,"2000x1111","42.0 mm","1/112",2.4,100,"Unknown (288)","Auto, Fired","2019-01-22 23:37:15"
"2173","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0402.JPG","29_19_DEG_0402.JPG","736 kB","BTC5HDP",2019-01-22 23:37:17,"2000x1111","42.0 mm","1/159",2.4,100,"Unknown (288)","Auto, Fired","2019-01-22 23:37:17"
"2174","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0184.JPG","33_01_WF_0184.JPG","718 kB","BTC5HDP",2019-01-23 04:52:26,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 04:52:26"
"2175","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0185.JPG","33_01_WF_0185.JPG","696 kB","BTC5HDP",2019-01-23 04:52:29,"2000x1111","42.0 mm","Jan-45",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 04:52:29"
"2176","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0186.JPG","33_01_WF_0186.JPG","689 kB","BTC5HDP",2019-01-23 04:52:31,"2000x1111","42.0 mm","Jan-47",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 04:52:31"
"2177","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0403.JPG","29_19_DEG_0403.JPG","696 kB","BTC5HDP",2019-01-23 06:40:46,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 06:40:46"
"2178","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0404.JPG","29_19_DEG_0404.JPG","675 kB","BTC5HDP",2019-01-23 06:40:48,"2000x1111","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 06:40:48"
"2179","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0405.JPG","29_19_DEG_0405.JPG","678 kB","BTC5HDP",2019-01-23 06:40:50,"2000x1111","42.0 mm","1/112",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 06:40:50"
"2180","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0406.JPG","29_19_DEG_0406.JPG","684 kB","BTC5HDP",2019-01-23 06:58:35,"2000x1111","42.0 mm","Jan-76",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 06:58:35"
"2181","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0407.JPG","29_19_DEG_0407.JPG","674 kB","BTC5HDP",2019-01-23 06:58:37,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 06:58:37"
"2182","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0408.JPG","29_19_DEG_0408.JPG","671 kB","BTC5HDP",2019-01-23 06:58:39,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 06:58:39"
"2183","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0409.JPG","29_19_DEG_0409.JPG","683 kB","BTC5HDP",2019-01-23 07:00:04,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 07:00:04"
"2184","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0410.JPG","29_19_DEG_0410.JPG","673 kB","BTC5HDP",2019-01-23 07:00:06,"2000x1111","42.0 mm","1/112",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 07:00:06"
"2185","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0411.JPG","29_19_DEG_0411.JPG","670 kB","BTC5HDP",2019-01-23 07:00:08,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 07:00:08"
"2186","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0292.JPG","22_18_WF_0292.JPG","872 kB","BTC5HDP",2019-01-23 07:01:47,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2019-01-23 07:01:47"
"2187","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0293.JPG","22_18_WF_0293.JPG","764 kB","BTC5HDP",2019-01-23 07:01:49,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 07:01:49"
"2188","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0294.JPG","22_18_WF_0294.JPG","744 kB","BTC5HDP",2019-01-23 07:01:51,"2000x1111","42.0 mm","Jan-45",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 07:01:51"
"2189","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0412.JPG","29_19_DEG_0412.JPG","787 kB","BTC5HDP",2019-01-23 07:39:07,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire","2019-01-23 07:39:07"
"2190","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0413.JPG","29_19_DEG_0413.JPG","786 kB","BTC5HDP",2019-01-23 07:39:09,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire","2019-01-23 07:39:09"
"2191","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0414.JPG","29_19_DEG_0414.JPG","786 kB","BTC5HDP",2019-01-23 07:39:11,"2000x1111","42.0 mm","Jan-40",2.4,200,"Unknown (288)","Auto, Did not fire","2019-01-23 07:39:11"
"2192","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0415.JPG","29_19_DEG_0415.JPG","730 kB","BTC5HDP",2019-01-23 16:29:34,"2000x1111","42.0 mm","15-Jan",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-23 16:29:34"
"2193","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0416.JPG","29_19_DEG_0416.JPG","730 kB","BTC5HDP",2019-01-23 16:29:37,"2000x1111","42.0 mm","15-Jan",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-23 16:29:37"
"2194","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0417.JPG","29_19_DEG_0417.JPG","730 kB","BTC5HDP",2019-01-23 16:29:39,"2000x1111","42.0 mm","15-Jan",2.4,100,"Unknown (288)","Auto, Did not fire","2019-01-23 16:29:39"
"2195","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0033.JPG","21_21_DON_0033.JPG","808 kB","BTC5HDP",2019-01-23 18:07:31,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2019-01-23 18:07:31"
"2196","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0034.JPG","21_21_DON_0034.JPG","806 kB","BTC5HDP",2019-01-23 18:07:34,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2019-01-23 18:07:34"
"2197","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/21_21_DON_0035.JPG","21_21_DON_0035.JPG","717 kB","BTC5HDP",2019-01-23 18:07:36,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:07:36"
"2198","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0418.JPG","29_19_DEG_0418.JPG","704 kB","BTC5HDP",2019-01-23 18:45:40,"2000x1111","42.0 mm","30-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:45:40"
"2199","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0419.JPG","29_19_DEG_0419.JPG","702 kB","BTC5HDP",2019-01-23 18:45:42,"2000x1111","42.0 mm","Jan-36",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:45:42"
"2200","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0420.JPG","29_19_DEG_0420.JPG","706 kB","BTC5HDP",2019-01-23 18:45:44,"2000x1111","42.0 mm","Jan-38",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:45:44"
"2201","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0421.JPG","29_19_DEG_0421.JPG","715 kB","BTC5HDP",2019-01-23 18:56:30,"2000x1111","42.0 mm","23-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:56:30"
"2202","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0422.JPG","29_19_DEG_0422.JPG","701 kB","BTC5HDP",2019-01-23 18:56:32,"2000x1111","42.0 mm","Jan-36",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:56:32"
"2203","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0423.JPG","29_19_DEG_0423.JPG","702 kB","BTC5HDP",2019-01-23 18:56:34,"2000x1111","42.0 mm","Jan-38",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:56:34"
"2204","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0424.JPG","29_19_DEG_0424.JPG","711 kB","BTC5HDP",2019-01-23 18:57:35,"2000x1111","42.0 mm","27-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:57:35"
"2205","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0425.JPG","29_19_DEG_0425.JPG","701 kB","BTC5HDP",2019-01-23 18:57:37,"2000x1111","42.0 mm","Jan-36",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:57:37"
"2206","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0426.JPG","29_19_DEG_0426.JPG","702 kB","BTC5HDP",2019-01-23 18:57:39,"2000x1111","42.0 mm","Jan-38",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 18:57:39"
"2207","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0427.JPG","29_19_DEG_0427.JPG","714 kB","BTC5HDP",2019-01-23 19:11:23,"2000x1111","42.0 mm","23-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 19:11:23"
"2208","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0428.JPG","29_19_DEG_0428.JPG","699 kB","BTC5HDP",2019-01-23 19:11:26,"2000x1111","42.0 mm","Jan-35",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 19:11:26"
"2209","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0429.JPG","29_19_DEG_0429.JPG","701 kB","BTC5HDP",2019-01-23 19:11:28,"2000x1111","42.0 mm","Jan-36",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 19:11:28"
"2210","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0430.JPG","29_19_DEG_0430.JPG","697 kB","BTC5HDP",2019-01-23 20:04:00,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 20:04:00"
"2211","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0431.JPG","29_19_DEG_0431.JPG","696 kB","BTC5HDP",2019-01-23 20:04:03,"2000x1111","42.0 mm","Jan-35",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 20:04:03"
"2212","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0432.JPG","29_19_DEG_0432.JPG","698 kB","BTC5HDP",2019-01-23 20:04:05,"2000x1111","42.0 mm","Jan-36",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 20:04:05"
"2213","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0433.JPG","29_19_DEG_0433.JPG","698 kB","BTC5HDP",2019-01-23 21:04:04,"2000x1111","42.0 mm","30-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 21:04:04"
"2214","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0434.JPG","29_19_DEG_0434.JPG","696 kB","BTC5HDP",2019-01-23 21:04:06,"2000x1111","42.0 mm","Jan-33",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 21:04:06"
"2215","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0435.JPG","29_19_DEG_0435.JPG","700 kB","BTC5HDP",2019-01-23 21:04:08,"2000x1111","42.0 mm","Jan-33",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 21:04:08"
"2216","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0436.JPG","29_19_DEG_0436.JPG","698 kB","BTC5HDP",2019-01-23 21:38:35,"2000x1111","42.0 mm","30-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 21:38:35"
"2217","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0437.JPG","29_19_DEG_0437.JPG","695 kB","BTC5HDP",2019-01-23 21:38:37,"2000x1111","42.0 mm","Jan-33",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 21:38:37"
"2218","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0438.JPG","29_19_DEG_0438.JPG","697 kB","BTC5HDP",2019-01-23 21:38:39,"2000x1111","42.0 mm","Jan-35",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 21:38:39"
"2219","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0439.JPG","29_19_DEG_0439.JPG","696 kB","BTC5HDP",2019-01-23 22:29:44,"2000x1111","42.0 mm","29-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:29:44"
"2220","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0440.JPG","29_19_DEG_0440.JPG","695 kB","BTC5HDP",2019-01-23 22:29:47,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:29:47"
"2221","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0441.JPG","29_19_DEG_0441.JPG","698 kB","BTC5HDP",2019-01-23 22:29:49,"2000x1111","42.0 mm","Jan-33",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:29:49"
"2222","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0442.JPG","29_19_DEG_0442.JPG","693 kB","BTC5HDP",2019-01-23 22:30:57,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:30:57"
"2223","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0443.JPG","29_19_DEG_0443.JPG","694 kB","BTC5HDP",2019-01-23 22:31:00,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:31:00"
"2224","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0444.JPG","29_19_DEG_0444.JPG","697 kB","BTC5HDP",2019-01-23 22:31:02,"2000x1111","42.0 mm","Jan-33",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:31:02"
"2225","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0070.JPG","32_17_WHIP_0070.JPG","767 kB","BTC5HDP",2019-01-23 22:34:19,"2000x1111","42.0 mm","20-Jan",2.4,800,"Unknown (288)","Auto, Fired","2019-01-23 22:34:19"
"2226","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0071.JPG","32_17_WHIP_0071.JPG","781 kB","BTC5HDP",2019-01-23 22:34:21,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:34:21"
"2227","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0072.JPG","32_17_WHIP_0072.JPG","774 kB","BTC5HDP",2019-01-23 22:34:23,"2000x1111","42.0 mm","24-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:34:23"
"2228","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0445.JPG","29_19_DEG_0445.JPG","696 kB","BTC5HDP",2019-01-23 22:54:03,"2000x1111","42.0 mm","29-Jan",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:54:03"
"2229","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0446.JPG","29_19_DEG_0446.JPG","694 kB","BTC5HDP",2019-01-23 22:54:05,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:54:05"
"2230","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0447.JPG","29_19_DEG_0447.JPG","699 kB","BTC5HDP",2019-01-23 22:54:07,"2000x1111","42.0 mm","Jan-32",2.4,100,"Unknown (288)","Auto, Fired","2019-01-23 22:54:07"
