"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"12433","./18_18_DEG_002005.JPG","18_18_DEG_002005.JPG","864 kB","",2019-08-27 12:25:25,"2000x1500","","0",2.8,100,"","No Flash",3790
"12434","./18_18_DEG_002006.JPG","18_18_DEG_002006.JPG","862 kB","",2019-08-27 12:25:25,"2000x1500","","0",2.8,100,"","No Flash",3790
"12435","./18_18_DEG_002007.JPG","18_18_DEG_002007.JPG","864 kB","",2019-08-27 12:25:26,"2000x1500","","0",2.8,100,"","No Flash",3790
"12436","./18_18_DEG_002008.JPG","18_18_DEG_002008.JPG","874 kB","",2019-08-27 12:28:16,"2000x1500","","0",2.8,100,"","No Flash",3791
"12437","./18_18_DEG_002009.JPG","18_18_DEG_002009.JPG","872 kB","",2019-08-27 12:28:17,"2000x1500","","0",2.8,100,"","No Flash",3791
"12438","./18_18_DEG_002010.JPG","18_18_DEG_002010.JPG","871 kB","",2019-08-27 12:28:17,"2000x1500","","0",2.8,100,"","No Flash",3791
"12439","./28_08_DEG_1651.JPG","28_08_DEG_1651.JPG","868 kB","BTC5HDP",2019-08-27 12:30:47,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire",3792
"12440","./28_08_DEG_1652.JPG","28_08_DEG_1652.JPG","873 kB","BTC5HDP",2019-08-27 12:30:49,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire",3792
"12441","./28_08_DEG_1653.JPG","28_08_DEG_1653.JPG","876 kB","BTC5HDP",2019-08-27 12:30:51,"2000x1111","42.0 mm","Jan-47",2.4,100,"Unknown (288)","Auto, Did not fire",3792
"12442","./28_08_DEG_1654.JPG","28_08_DEG_1654.JPG","873 kB","BTC5HDP",2019-08-27 12:35:54,"2000x1111","42.0 mm","Jan-43",2.4,100,"Unknown (288)","Auto, Did not fire",3793
"12443","./28_08_DEG_1655.JPG","28_08_DEG_1655.JPG","861 kB","BTC5HDP",2019-08-27 12:35:57,"2000x1111","42.0 mm","Jan-41",2.4,100,"Unknown (288)","Auto, Did not fire",3793
"12444","./28_08_DEG_1656.JPG","28_08_DEG_1656.JPG","861 kB","BTC5HDP",2019-08-27 12:35:59,"2000x1111","42.0 mm","Jan-41",2.4,100,"Unknown (288)","Auto, Did not fire",3793
"12445","./28_08_DEG_1657.JPG","28_08_DEG_1657.JPG","879 kB","BTC5HDP",2019-08-27 12:40:34,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire",3794
"12446","./28_08_DEG_1658.JPG","28_08_DEG_1658.JPG","874 kB","BTC5HDP",2019-08-27 12:40:37,"2000x1111","42.0 mm","Jan-45",2.4,100,"Unknown (288)","Auto, Did not fire",3794
"12447","./28_08_DEG_1659.JPG","28_08_DEG_1659.JPG","859 kB","BTC5HDP",2019-08-27 12:40:39,"2000x1111","42.0 mm","Jan-45",2.4,100,"Unknown (288)","Auto, Did not fire",3794
"12448","./21_40_WF_1129.JPG","21_40_WF_1129.JPG","856 kB","BTC5HDP",2019-08-27 12:42:04,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire",3795
"12449","./21_40_WF_1130.JPG","21_40_WF_1130.JPG","812 kB","BTC5HDP",2019-08-27 12:42:07,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",3795
"12450","./21_40_WF_1131.JPG","21_40_WF_1131.JPG","815 kB","BTC5HDP",2019-08-27 12:42:08,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",3795
"12451","./18_18_DEG_002011.JPG","18_18_DEG_002011.JPG","866 kB","",2019-08-27 12:43:36,"2000x1500","","0",2.8,100,"","No Flash",3796
"12452","./18_18_DEG_002012.JPG","18_18_DEG_002012.JPG","863 kB","",2019-08-27 12:43:37,"2000x1500","","0",2.8,100,"","No Flash",3796
"12453","./18_18_DEG_002013.JPG","18_18_DEG_002013.JPG","869 kB","",2019-08-27 12:43:37,"2000x1500","","0",2.8,100,"","No Flash",3796
"12454","./28_08_DEG_1660.JPG","28_08_DEG_1660.JPG","868 kB","BTC5HDP",2019-08-27 12:43:38,"2000x1111","42.0 mm","Jan-56",2.4,100,"Unknown (288)","Auto, Did not fire",3796
"12455","./28_08_DEG_1661.JPG","28_08_DEG_1661.JPG","869 kB","BTC5HDP",2019-08-27 12:43:41,"2000x1111","42.0 mm","Jan-56",2.4,100,"Unknown (288)","Auto, Did not fire",3796
